,label_pl,text_pl
152,Spondyloza szyjna,"Cierpię na ból pleców, kaszel i osłabienie rąk i nóg. Dodatkowo boli mnie szyja i mam problemy z zawrotami głowy i utrzymaniem równowagi."
153,Spondyloza szyjna,"Dręczy mnie ból pleców, kaszel i drętwienie rąk i nóg. Poza tym boli mnie szyja, nie mogę utrzymać równowagi i nie dostaję zawrotów głowy."
154,Spondyloza szyjna,"Dręczący mnie ból pleców, kaszel i drętwienie rąk i nóg. Poza tym boli mnie szyja i nie mogę utrzymać równowagi i nie odczuwam zawrotów głowy."
155,Spondyloza szyjna,"Dręczy mnie typowy ból, kaszel i drętwienie rąk i nóg. Poza tym boli mnie szyja i nie mogę utrzymać równowagi i nie odczuwam zawrotów głowy."
156,Spondyloza szyjna,"Zmagam się z bólem pleców, nieustępującym kaszlem i osłabieniem kończyn. Boli mnie szyja, mam problemy z zawrotami głowy i utratą równowagi."
157,Spondyloza szyjna,"Dokuczają mi dyskomfort w plecach, uporczywy kaszel i osłabienie kończyn. Mam problemy z zawrotami głowy i utratą równowagi, a także boli mnie szyja."
158,Spondyloza szyjna,"Dokuczają mi dyskomfort w plecach, trudności w oddychaniu i osłabienie kończyn. Mam problemy z zawrotami głowy i utratą równowagi, a także boli mnie szyja."
159,Spondyloza szyjna,"Odczuwam intensywny ból pleców, suchy kaszel i brak siły w kończynach. Boli mnie szyja, mam zawroty głowy i niepewność na nogach."
160,Spondyloza szyjna,"Zmagam się z silnym bólem pleców, suchym kaszlem i osłabieniem kończyn. Mam zawroty głowy i chwieję się na nogach, boli mnie szyja."
161,Spondyloza szyjna,"Zmagam się z bólem pleców, suchym kaszlem i osłabieniem kończyn. Mam zawroty głowy i niestabilność na nogach, boli mnie szyja."
162,Spondyloza szyjna,"Zmagam się z bólem pleców, chronicznym kaszlem i osłabieniem kończyn. Czuję się zdezorientowany, mam słabość do nóg i boli mnie szyja."
163,Spondyloza szyjna,"Cierpię na ból pleców, produktywny kaszel i osłabienie kończyn. Boli mnie szyja, mam problemy z zawrotami głowy i równowagą."
164,Spondyloza szyjna,"Dokuczają mi bóle pleców, produktywny kaszel i osłabienie kończyn. Mam problemy z równowagą, zawroty głowy i boli mnie szyja."
165,Spondyloza szyjna,"Niepokoją mnie bóle pleców, trudności w oddychaniu i osłabienie kończyn. Mam problemy z równowagą, zawroty głowy i cierpi na to moja szyja."
166,Spondyloza szyjna,"Zmagam się z bólem pleców, uporczywym kaszlem i osłabieniem mięśni. Boli mnie szyja, mam problemy z zawrotami głowy i utratą równowagi."
167,Spondyloza szyjna,"Dokuczał mi ból pleców, utrzymujący się kaszel i osłabienie mięśni. Mam problemy z zawrotami głowy i utratą równowagi, a także boli mnie szyja."
168,Spondyloza szyjna,"Dokuczają mi bóle pleców, chroniczny kaszel i osłabienie mięśni. Obawiam się zawrotów głowy i utraty pozycji oraz boli mnie szyja."
169,Spondyloza szyjna,"Odczuwam silny ból pleców, kaszel, który pojawia się i znika oraz osłabienie kończyn. Boli mnie też szyja, mam zawroty głowy i tracę równowagę."
170,Spondyloza szyjna,"Mam sporadyczne napady kaszlu, silny ból pleców i osłabienie kończyn. Odczuwam ból szyi, a także zawroty głowy i uczucie niestabilności."
171,Spondyloza szyjna,"Mam okresowe ataki kaszlu, straszny ból pleców i osłabienie kończyn. Odczuwałem ból szyi, a także zawroty głowy i uczucie niestabilności."
172,Spondyloza szyjna,"Mam do czynienia z bólem pleców, nieustępującym kaszlem oraz osłabieniem rąk i nóg. Boli mnie szyja, mam problemy z zawrotami głowy i utrzymaniem równowagi."
173,Spondyloza szyjna,"Dokuczał mi ból pleców, uporczywy kaszel i drętwienie rąk i nóg. Mam problemy z utrzymaniem równowagi, mam zawroty głowy i boli mnie szyja."
174,Spondyloza szyjna,"Nie daje mi spokoju ból pleców, suchy kaszel oraz sztywność rąk i nóg. Mam problemy z utrzymaniem równowagi, odczuwam zawroty głowy i boli mnie szyja."
175,Spondyloza szyjna,"Odczuwam ból pleców, uporczywy kaszel i drętwienie rąk i nóg. Mam problemy z utrzymaniem równowagi i opanowaniem zawrotów głowy, a także boli mnie szyja."
176,Spondyloza szyjna,"Mam słabe ręce i nogi, cierpię na ból pleców i uporczywy kaszel. Oprócz bólu szyi i problemów z równowagą cierpię również na zawroty głowy."
177,Spondyloza szyjna,"Dokuczają mi bóle pleców, uporczywy kaszel oraz osłabienie rąk i nóg. Odczuwam ból szyi, problemy z równowagą i zawroty głowy."
178,Spondyloza szyjna,"Dokuczał mi ból pleców, uporczywy kaszel i drętwienie rąk i nóg. Mam problemy z utrzymaniem równowagi, mam zawroty głowy i boli mnie szyja."
179,Spondyloza szyjna,"Cierpię na ból pleców, suchy kaszel i brak siły w mięśniach. Boli mnie szyja, mam zawroty głowy i niepewność na nogach"
180,Spondyloza szyjna,"Dokuczają mi bóle pleców, suchy kaszel i brak siły mięśni. Boli mnie szyja, mam zawroty głowy i drżenie."
181,Spondyloza szyjna,"Brakuje mi mięśni, odczuwam ból pleców i suchy kaszel. Odczuwam ból szyi, zawroty głowy i niestabilność na nogach."
182,Spondyloza szyjna,"Moje mięśnie nie są zbyt mocne i odczuwam ból pleców. Mam zawroty głowy i chwieję się na nogach, boli mnie szyja."
183,Spondyloza szyjna,"Odczuwam ból pleców, suchy kaszel i osłabienie mięśni. Odczuwam ból szyi, zawroty głowy i problemy ze staniem w miejscu."
184,Spondyloza szyjna,"Zmagam się z intensywnym bólem pleców, chronicznym kaszlem i osłabieniem rąk i nóg. Boli mnie szyja, mam problemy z zawrotami głowy i utratą równowagi."
185,Spondyloza szyjna,"Mam straszny ból pleców, uporczywy kaszel i osłabienie rąk i nóg. Mam problemy z zawrotami głowy i utratą równowagi, a także boli mnie szyja."
186,Spondyloza szyjna,"Cierpię na silny ból pleców, uporczywy kaszel i drętwienie rąk i nóg. Mam problemy z zawrotami głowy i równowagą, a także boli mnie szyja."
187,Spondyloza szyjna,"Oprócz uporczywego kaszlu, osłabienia rąk i nóg oraz silnego bólu pleców, odczuwam wiele problemów. Doświadczyłem problemów z zawrotami głowy i utratą równowagi, a także boli mnie szyja."
188,Spondyloza szyjna,"Odczuwam silny ból pleców, kaszel powodujący flegmę i osłabienie mięśni. Boli mnie również szyja, mam zawroty głowy i niepewność na nogach."
189,Spondyloza szyjna,"Oprócz tego, że odczuwam rozdzierający ból pleców, kaszlę również śluzem i czuję się cały osłabiony. Mam zawroty głowy i niestabilność na nogach, boli mnie także szyja."
190,Spondyloza szyjna,"Moje mięśnie były dość słabe i kaszlałem flegmą, czemu towarzyszył znaczny dyskomfort w plecach. Oprócz tego, że czułam się słaba i zdezorientowana, bolała mnie szyja."
191,Spondyloza szyjna,"Oprócz flegmowego kaszlu i osłabienia mięśni zmagam się z potwornym bólem pleców. Oprócz uczucia zawrotów głowy i drżenia na nogach, boli mnie również szyja."
192,Spondyloza szyjna,"Zmagam się z bólem pleców, uporczywym kaszlem i osłabieniem kończyn. Boli mnie szyja, mam zawroty głowy i utratę równowagi."
193,Spondyloza szyjna,"Dokuczają mi bóle pleców, chroniczny kaszel i osłabienie kończyn. Mam problemy z dezorientacją i utratą równowagi, boli mnie szyja."
194,Spondyloza szyjna,"Miałem ból pleców, nieustępujący kaszel i osłabienie kończyn. Odczuwam ból szyi, niestabilność i problemy z równowagą."
195,Spondyloza szyjna,"Cierpię na ból pleców, chroniczny kaszel oraz osłabienie rąk i nóg. Boli mnie szyja, mam zawroty głowy i tracę równowagę"
196,Spondyloza szyjna,"Dokuczał mi ból pleców, uporczywy kaszel i drętwienie rąk i nóg. Boli mnie szyja, czuję się oszołomiony i niespokojny."
197,Spondyloza szyjna,"Miałem ból pleców, uporczywy kaszel i osłabienie rąk i nóg. Boli mnie szyja, czuję się wytrącona z równowagi i zawroty głowy."
198,Spondyloza szyjna,"Zmagam się z bólem pleców, produktywnym kaszlem i osłabieniem mięśni. Boli mnie szyja, mam problemy z zawrotami głowy i niestabilną równowagą."
199,Spondyloza szyjna,"Dokuczają mi bóle pleców, produktywny kaszel i osłabienie mięśni. Mam problemy z zawrotami głowy i nierówną równowagą, a także boli mnie szyja."
200,Żółtaczka,"Odczuwam intensywne swędzenie, wymioty i zmęczenie. Do tego schudłam i mam wysoką gorączkę. Moja skóra zmieniła kolor na żółty, a mocz jest ciemny. Odczuwałem również bóle brzucha."
201,Żółtaczka,"Poczułam się wyjątkowo drapiąca, chora i wyczerpana. Poza tym schudłam i mam temperaturę. Mój mocz jest ciemny, a skóra zmieniła kolor na żółty. Dodatkowo odczuwam ból brzucha."
202,Żółtaczka,"Poczułam się naprawdę drapiąca, miałam mdłości i byłam zmęczona. Miałem też wysoką gorączkę i schudłem. Zarówno moja skóra, jak i mocz stały się żółte. Dodatkowo boli mnie brzuch."
203,Żółtaczka,"Niezwykłe swędzenie, choroby i wyczerpanie – wszystko to dręczyło mnie. Poza tym dostałem gorączki i schudłem. Mój mocz jest czarny i pojawiła się u mnie żółta wysypka. Dodatkowo bolał mnie brzuch."
204,Żółtaczka,Mam silne swędzenie i wymioty. Ja też jestem bardzo zmęczona i schudłam. Mam wysoką gorączkę i moja skóra zrobiła się żółta. Mój mocz jest ciemny i odczuwam ból brzucha
205,Żółtaczka,Odczuwam intensywne swędzenie i nudności. Schudłam i jestem naprawdę zmęczona. Moja skóra zrobiła się żółta i mam silną gorączkę. Mam ciemny mocz i boli mnie brzuch.
206,Żółtaczka,Wymiotowałem i odczuwałem intensywne swędzenie. Oprócz utraty wagi jestem też bardzo wyczerpany. Moja skóra stała się żółta i mam naprawdę wysoką gorączkę. Boli mnie brzuch i mój mocz jest czarny.
207,Żółtaczka,"Dokucza mi silny świąd i mdłości. Ja też schudłam i jestem naprawdę zmęczona. Mam wysoką gorączkę i moja skóra robi się żółta. Oprócz bólu brzucha, mój mocz jest czarny."
208,Żółtaczka,Odczuwam okropne swędzenie i nudności. Schudłam i jestem naprawdę zmęczona. Moja skóra stała się żółta i mam wysoką temperaturę. Mam ciemny mocz i ból brzucha.
209,Żółtaczka,"Poczułam swędzenie i wymiotowałam. Ja też jestem bardzo zmęczona i schudłam. Moja gorączka jest wysoka, a moja skóra stała się żółta. Mój mocz jest ciemny i boli mnie brzuch"
210,Żółtaczka,Poczułem drapanie i wymiotowałem. Schudłam i jestem naprawdę zmęczona. Moja skóra zrobiła się żółta i mam silną gorączkę. Mam ból brzucha i czarny mocz.
211,Żółtaczka,Swędziało mnie i wymiotowałem. Oprócz utraty wagi jestem też bardzo wyczerpany. Moja skóra zrobiła się żółta i mam wysoką gorączkę. Dodatkowo boli mnie brzuch i ciemny mocz.
212,Żółtaczka,"Bolał mnie brzuch i wymiotowałem. Oprócz tego, że schudłam, jestem też naprawdę wyczerpana. Mam wysoką gorączkę i żółtą skórę. Poza tym, że boli mnie brzuch, moje siki są czarne."
213,Żółtaczka,Swędziało mnie i wymiotowałem. Poza tym schudłam i czuję się naprawdę wyczerpana. Moja skóra stała się żółta i mam wysoką temperaturę. Mam ból brzucha i czarny mocz.
214,Żółtaczka,"Byłem wyczerpany, odczuwałem mdłości i swędzenie. Poza tym schudłam i mam temperaturę. Mój mocz jest ciemny, a skóra zmieniła kolor na żółty. Dodatkowo odczuwam ból brzucha."
215,Żółtaczka,"Cierpię na swędzenie, wymioty i zmęczenie. Do tego schudłam i mam wysoką gorączkę. Moja skóra zmieniła kolor na żółty, a mocz jest ciemny. Odczuwałem również bóle brzucha"
216,Żółtaczka,"Poczułem się drapiący, chory i wyczerpany. Miałem też wysoką gorączkę i schudłem. Zarówno moja skóra, jak i mocz stały się żółte. Dodatkowy ból brzucha, który odczuwam"
217,Żółtaczka,"Dręczy mnie swędzenie, nudności i zmęczenie. Poza tym dostałem gorączki i schudłem. Mój mocz jest czarny i pojawiła się u mnie żółta wysypka. Dodatkowo bolał mnie brzuch."
218,Żółtaczka,"Miałem nudności, wymioty i zmęczenie. Dodatkowo schudłam i mam temperaturę. Mój mocz jest czarny, a skóra zmieniła kolor na żółty. Mam też bóle brzucha."
219,Żółtaczka,"Odczuwam intensywne swędzenie, wymioty i zmęczenie. Do tego schudłam i mam wysoką gorączkę. Moja skóra zmieniła kolor na żółty, a mocz jest ciemny. Mnie również bolał brzuch."
220,Żółtaczka,"Poczułam się wyjątkowo drapiąca, chora i wyczerpana. Poza tym schudłam i mam temperaturę. Mój mocz jest ciemny, a skóra zmieniła kolor na żółty. Dodatkowo odczuwam ból brzucha."
221,Żółtaczka,"Poczułam się wyjątkowo drapiąca, chora i wyczerpana. Poza tym schudłam i mam temperaturę. Mój mocz jest ciemny, a skóra zmieniła kolor na żółty. Dodatkowo odczuwam ból brzucha."
222,Żółtaczka,"Poczułam się wyjątkowo drapiąca, chora i wyczerpana. Poza tym schudłam i mam temperaturę. Mój mocz jest ciemny, a skóra zmieniła kolor na żółty. Dodatkowo odczuwam ból brzucha."
223,Żółtaczka,"Ciągle czuję się rozdrażniona, chora i zmęczona. Poza tym schudłam i mam temperaturę. Mój mocz jest ciemny, a skóra zmieniła kolor na żółty. Poza tym odczuwam ból brzucha."
224,Żółtaczka,"Poczułam się naprawdę drapiąca, miałam mdłości i byłam zmęczona. Miałem też wysoką gorączkę i schudłem. Zarówno moja skóra, jak i mocz stały się żółte. Odczuwałem także bóle brzucha."
225,Żółtaczka,"Mam silne swędzenie, wymioty i zmęczenie. Do tego schudłam i mam wysoką gorączkę. Moja skóra zmieniła kolor na żółty, a mocz jest ciemny. Odczuwam także bóle brzucha."
226,Żółtaczka,"Poczułem się naprawdę drapiący, zawroty głowy i wyczerpany. Poza tym schudłam i mam temperaturę. Mój mocz jest ciemny, a skóra zmieniła kolor na żółty. Dodatkowo odczuwam ból brzucha."
227,Żółtaczka,"Odczuwam intensywne swędzenie, nudności i zmęczenie. Miałem też wysoką gorączkę i schudłem. Zarówno moja skóra, jak i mocz stały się żółte. Dodatkowo boli mnie brzuch."
228,Żółtaczka,"Dręczy mnie ekstremalne swędzenie, nudności i zmęczenie. Poza tym dostałem gorączki i schudłem. Mój mocz jest czarny i pojawiła się u mnie żółta wysypka. Występuje również ból brzucha."
229,Żółtaczka,"Niepokojące jest dla mnie ekstremalne swędzenie, nudności i zmęczenie. Poza tym dostałem gorączki i schudłem. Mój mocz jest czarny i pojawiła się u mnie żółta wysypka. Występuje również ból brzucha."
230,Żółtaczka,"Poczułam swędzenie i wymiotowałam. Ja też jestem bardzo zmęczona i schudłam. Moja gorączka jest wysoka, a moja skóra stała się żółta. Również odczuwałem bóle brzucha."
231,Żółtaczka,Swędziało mnie i wymiotowałem. Oprócz utraty wagi jestem też bardzo wyczerpany. Moja skóra zrobiła się żółta i mam wysoką gorączkę. Ostatnio też boli mnie brzuch.
232,Żółtaczka,Bolał mnie brzuch i wymiotowałem. Ja też schudłam i jestem naprawdę zmęczona. Mam wysoką gorączkę i żółtą skórę. Podobnie jak Ty cierpię na bóle brzucha.
233,Żółtaczka,Swędziało mnie i wymiotowałem. Schudłam i jestem naprawdę zmęczona. Moja skóra stała się żółta i mam wysoką temperaturę. Bolał mnie też brzuch.
234,Żółtaczka,"Byłem wyczerpany, odczuwałem mdłości i swędzenie. Poza tym schudłam i mam temperaturę. Mój mocz jest ciemny, a skóra zmieniła kolor na żółty. Dodatkowo odczuwam ból brzucha."
235,Żółtaczka,"Cierpię na swędzenie, wymioty i zmęczenie. Do tego schudłam i mam wysoką gorączkę. Moja skóra zmieniła kolor na żółty, a mocz jest ciemny. Odczuwałem również bóle brzucha"
236,Żółtaczka,"Poczułem się drapiący, chory i wyczerpany. Miałem też wysoką gorączkę i schudłem. Zarówno moja skóra, jak i mocz stały się żółte. Dodatkowy ból brzucha, który odczuwam"
237,Żółtaczka,"Dręczy mnie swędzenie, nudności i zmęczenie. Poza tym dostałem gorączki i schudłem. Mój mocz jest czarny i pojawiła się u mnie żółta wysypka. Dodatkowo bolał mnie brzuch."
